,            СТОПОРНАЯ ШАЙБА D=8ММ 8985329000 SOLARIS Портер,,00000005769,8985329000,49,,,"57,00"
,            СТОПОРНОЕ КОЛЬЦО 4323332194 SOLARIS Портер,,00000005770,4323332194,49,,,"177,00"
,            СТОПОРНОЕ КОЛЬЦО 4323332206 SOLARIS Портер,,00000005771,4323332206,49,,,"177,00"
,            СТОПОРНОЕ КОЛЬЦО 4323332210 SOLARIS Портер,,00000005772,4323332210,49,,,"207,00"
,            СТОПОРНОЕ КОЛЬЦО 4323332218 SOLARIS Портер,,00000005773,4323332218,49,,,"177,00"
,            Стопорное кольцо 4543223230 SOLARIS Портер,,00000005774,4543223230,49,,,"236,00"
,            Стопорное кольцо 4543223250 SOLARIS Портер,,00000005775,4543223250,49,,,"236,00"
,            СТОПОРНОЕ КОЛЬЦО 4543223260 SOLARIS Портер,,00000005776,4543223260,49,,,"236,00"
,            СТОПОРНОЕ КОЛЬЦО 4566539000 SOLARIS Портер,,00000005777,4566539000,49,,,"642,00"
,            СТОПОРНОЕ КОЛЬЦО АКПП 4544323000 SOLARIS Портер,,00000005778,4544323000,49,,,"434,00"
,            СТОПОРНОЕ КОЛЬЦО АКПП 4554839000 SOLARIS Портер,,00000005779,4554839000,49,,,"102,00"
,            СТОПОРНОЕ КОЛЬЦО АКПП 4566323000 SOLARIS Портер,,00000005780,4566323000,49,,,"732,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 1461112001 SOLARIS Портер,,00000006341,1461112001,49,,,"39,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4322421310 SOLARIS Портер,,00000005781,4322421310,49,,,"102,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4322423450 SOLARIS Портер,,00000005782,4322423450,49,,,"177,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4327932196 SOLARIS Портер,,00000005783,4327932196,49,,,"36,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4327932200 SOLARIS Портер,,00000005784,4327932200,49,,,"81,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4327932204 SOLARIS Портер,,00000005785,4327932204,49,,,"36,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4327932208 SOLARIS Портер,,00000005786,4327932208,49,,,"36,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4543223170 SOLARIS Портер,,00000005787,4543223170,49,,,"236,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4543223220 SOLARIS Портер,,00000005788,4543223220,49,,,"352,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 4543223240 SOLARIS Портер,,00000005789,4543223240,49,,,"440,00"
,            Стопорное кольцо кпп 4568623000 SOLARIS Портер,,00000005790,4568623000,49,,,"192,00"
,            Стопорное кольцо кпп 4569123000 SOLARIS Портер,,00000005791,4569123000,49,,,"324,00"
,            СТОПОРНОЕ КОЛЬЦО КПП 585233K500 SOLARIS Портер,,00000005792,585233K500,49,,,"270,00"
,            СТОПОРНОЕ КОЛЬЦО МАСЛЯНОГО НАСОСА 4529423115 SOLARIS Портер,,00000005793,4529423115,49,,,"686,00"
,            СТОПОРНОЕ КОЛЬЦО СТАРТЕРА 3610211140 SOLARIS Портер,,00000004279,3610211140,54,2,,"280,00"
,            СТОПОРНОЕ КОЛЬЦО СТАРТЕРА 3613725010 SOLARIS Портер,,00000005794,3613725010,54,2,,"192,00"
,            Стопорное кольцо тяги кпп 1461108003 SOLARIS Портер,,00000006342,1461108003,49,,,"30,00"
,"            Ступица задняя в сборе без ABS 527501R000 SOLARIS, Портер",,00000002896,527501R000,11,5,,"3 219,00"
,"            Ступица задняя в сборе с ABS 527500U000 SOLARIS, Портер",,00000002886,527500U000,11,5,"Ступица передняя для Hyundai Портер, это деталь изготовленная из чугуна с отверстием для оси по центру и на нее крепится колесный диск.Ступица в сборе с колодками и датчиком АБС. Оригинальный номер детали  527500U000.","4 323,00"
,            Ступица передняя 517501J000 SOLARIS Портер,,00000006720,517501J000,11,5,,"1 878,00"
,            Ступица передняя 517501J000_OEM SOLARIS Портер,,00000002961,517501J000,11,5,Ступица передняя для Hyundai Портер это деталь изготовленная из чугуна с отверстием для оси по центру. На ступицу крепится колесный диск.Оригинальный номер детали  517501J000,"779,00"
,            СУППОРТ ВЕНТИЛЯТОРА СИСТЕМЫ ОХЛАЖДЕНИЯ ДВИГАТЕЛЯ 253501R000 SOLARIS Портер,,00000005795,253501R000,30,5,,"2 938,00"
,            Суппорт задний левый 583001R300 SOLARIS Портер,,00000004280,583001R300,19,5,,"9 065,00"
,            Суппорт задний левый 583101RA30 SOLARIS Портер,,00000005796,583101RA30,19,5,"Суппорт задний левый, изготовлен из чугуна и предназначен для крепления тормозных колодок. В нем так же распологаются пазы, обеспечивающие передвижение колодкам в сторону тормозного диска. Оригинальный номер детали 581801RA00 . Суппорт идет без колодок.","6 915,00"
,            Суппорт задний правый 584001R300 SOLARIS Портер,,00000004281,584001R300,19,5,,"13 447,00"
,            Суппорт передний левый 581801RA00 SOLARIS Портер,,00000002962,581801RA00,19,5,"Суппорт передний левый, изготовлен из чугуна и предназначен для крепления тормозных колодок. В нем так же распологаются пазы, обеспечивающие передвижение колодкам в сторону тормозного диска. Оригинальный номер детали 581801RA00 . Суппорт идет без колодок.","6 553,00"
,            Суппорт передний правый 581304L000 SOLARIS Портер,,00000005797,581304L000,19,5,,"5 854,00"
,            Суппорт передний правый 581901RA00 SOLARIS Портер,,00000002963,581901RA00,19,5,"Суппорт тормозной передний, однопоршневой. Поставляется без тормозных колодок. В комплект входит направляющие, поршень, скоба.","6 553,00"
,            Суппорт тормозной передний левый (всборе) 581104L000 SOLARIS Портер,,00000004817,581104L000,19,5,,"5 915,00"
,            Сухарь клапана 2222302500 SOLARIS Портер,,00000004282,2222302500,71,3,,"15,00"
,"            Сцепления комплект (корзина, диск, подшипник) / HDK154 VALEO SOLARIS Портер",,00000006726,HDK154,48,5," Сцепление необходимо для кратковременного отсоединения трансмиссии от двигателя, с последующим плавным соединением во время переключения передач, а также для предохранения трансмиссии от перегрузок. 
В комплекте содержится: 
Корзина сцепления , похожая на выпуклый блин деталь , в основание которой вставлены выжимные пружины , сведенные к центру корзины, где с ними взаимодействует выжимной подшипник, так же он очень крепко соединен с маховиком.
Диск сцепления расположен между маховиков и корзиной сцепления, а его ступица соединена с первичным валом кпп и имет возможность перемещаться, для гашения колебаний в диске так же расположены демпферные пружины.
Подшипник выжимной находится на первичном вале коробки и крепиться на его защитный кожух. Подшипник приводит в действие коромысло , которая в свою очередь давит на выступы подшипника находящиеся на оправе.Номер комплекта HDK154","5 390,00"
,            Тарелка пружины клапанной 222222B400 SOLARIS Портер,,00000006131,222222B400,71,,,"234,00"
,            Термостат 255002B000 SOLARIS Портер,,00000003308,255002B000,31,5,"В Портере термостат находится в специальном корпусе на головке блока цилиндров. В основные его задачи  входит, поддержание нормальной рабочей температуры 	охлаждающей жидкости и  сокращение время перегрева двигателя. Когда термостат закрыт, жидкость охлаждения циркулирует по малому кругу обходя радиатор. С 	повышением температуры  жидкости (более 82 градусов) он начинает  постепенно открываться,  тем самым вынуждая большее количество жидкости пройти через радиатор.","476,00"
,            Толкатель клапана двигателя (T=3.000) 222262B001 SOLARIS Портер,,00000006150,222262B001,71,,,"1 132,00"
,            Толкатель клапана двигателя (T=3.015) 222262B002 SOLARIS Портер,,00000006151,222262B002,71,,,"366,00"
,            Толкатель клапана двигателя (T=3.030) 222262B003 SOLARIS Портер,,00000006132,222262B003,71,,,"1 000,00"
,            Толкатель клапана двигателя (T=3.045) 222262B004 SOLARIS Портер,,00000006133,222262B004,71,,,"1 000,00"
,            Толкатель клапана двигателя (T=3.060) 222262B005 SOLARIS Портер,,00000006134,222262B005,71,,,"1 000,00"
,            Толкатель клапана двигателя (T=3.075) 222262B006 SOLARIS Портер,,00000006135,222262B006,71,,,"1 000,00"
,            Толкатель клапана двигателя (T=3.090) 222262B007 SOLARIS Портер,,00000006136,222262B007,71,,,"1 134,00"
,            Толкатель клапана двигателя (T=3.105) 222262B008 SOLARIS Портер,,00000006137,222262B008,71,,,"1 042,00"
,            Толкатель клапана двигателя (T=3.120) 222262B009 SOLARIS Портер,,00000006138,222262B009,71,,,"1 042,00"
,            Толкатель клапана двигателя (T=3.135) 222262B010 SOLARIS Портер,,00000006152,222262B010,71,,,"1 042,00"
,            Толкатель клапана двигателя (T=3.150) 222262B011 SOLARIS Портер,,00000006153,222262B011,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.165) 222262B012 SOLARIS Портер,,00000006139,222262B012,71,,,"1 000,00"
,            Толкатель клапана двигателя (T=3.180) 222262B013 SOLARIS Портер,,00000006154,222262B013,71,,,"1 084,00"
,            Толкатель клапана двигателя (T=3.195) 222262B014 SOLARIS Портер,,00000006155,222262B014,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.210) 222262B015 SOLARIS Портер,,00000006156,222262B015,71,,,"1 002,00"
,            Толкатель клапана двигателя (T=3.225) 222262B016 SOLARIS Портер,,00000006157,222262B016,71,,,"1 170,00"
,            Толкатель клапана двигателя (T=3.240) 222262B017 SOLARIS Портер,,00000006158,222262B017,71,,,"1 170,00"
,            Толкатель клапана двигателя (T=3.255) 222262B018 SOLARIS Портер,,00000006159,222262B018,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.270) 222262B019 SOLARIS Портер,,00000006160,222262B019,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.285) 222262B020 SOLARIS Портер,,00000006161,222262B020,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.300) 222262B021 SOLARIS Портер,,00000006162,222262B021,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.315) 222262B022 SOLARIS Портер,,00000006163,222262B022,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.330) 222262B023 SOLARIS Портер,,00000006164,222262B023,71,,,"1 412,00"
,            Толкатель клапана двигателя (T=3.345) 222262B024 SOLARIS Портер,,00000006165,222262B024,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.360) 222262B025 SOLARIS Портер,,00000006185,222262B025,71,,,"1 106,00"
,            Толкатель клапана двигателя (T=3.375) 222262B026 SOLARIS Портер,,00000006166,222262B026,71,,,"1 106,00"
,            Толкатель клапана двигателя (T=3.390) 222262B027 SOLARIS Портер,,00000006167,222262B027,71,,,"1 132,00"
,            Толкатель клапана двигателя (T=3.405) 222262B028 SOLARIS Портер,,00000006168,222262B028,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.420) 222262B029 SOLARIS Портер,,00000006169,222262B029,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.435) 222262B030 SOLARIS Портер,,00000006170,222262B030,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.450) 222262B031 SOLARIS Портер,,00000006171,222262B031,71,,,"1 170,00"
,            Толкатель клапана двигателя (T=3.465) 222262B032 SOLARIS Портер,,00000006186,222262B032,71,,,"1 202,00"
,            Толкатель клапана двигателя (T=3.480) 222262B033 SOLARIS Портер,,00000006187,222262B033,71,,,"1 092,00"
,            Толкатель клапана двигателя (T=3.495) 222262B034 SOLARIS Портер,,00000006172,222262B034,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.510) 222262B035 SOLARIS Портер,,00000006173,222262B035,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.525) 222262B036 SOLARIS Портер,,00000006174,222262B036,71,,,"1 210,00"
,            Толкатель клапана двигателя (T=3.540) 222262B037 SOLARIS Портер,,00000006175,222262B037,71,,,"1 206,00"
,            Толкатель клапана двигателя (T=3.555) 222262B038 SOLARIS Портер,,00000006176,222262B038,71,,,"1 170,00"
,            Толкатель клапана двигателя (T=3.570) 222262B039 SOLARIS Портер,,00000006177,222262B039,71,,,"1 172,00"
,            Толкатель клапана двигателя (T=3.585) 222262B040 SOLARIS Портер,,00000006178,222262B040,71,,,"1 128,00"
,            Толкатель клапана двигателя (T=3.600) 222262B041 SOLARIS Портер,,00000006179,222262B041,71,,,"1 170,00"
,            Толкатель клапана двигателя 222262B000 SOLARIS Портер,,00000006111,222262B000,71,,,"1 094,00"
,            ТОРМОЗНОЙ СУППОРТ 583111RA30 SOLARIS Портер,,00000005799,583111RA30,19,5,,"8 553,00"
,"            ТОРМОЗНОЙ ТРУБОПРОВОД ЗАДНИЙ, ЛЕВЫЙ 587424L000 SOLARIS Портер",,00000005800,587424L000,22,1,,"1 020,00"
,"            ТОРМОЗНОЙ ТРУБОПРОВОД ЗАДНИЙ, ЛЕВЫЙ 587424L300 SOLARIS Портер",,00000005801,587424L300,22,2,,"596,00"
,"            ТОРМОЗНОЙ ТРУБОПРОВОД ЗАДНИЙ, ПРАВЫЙ 587434L000 SOLARIS Портер",,00000005802,587434L000,22,1,,"1 018,00"
,"            ТОРМОЗНОЙ ТРУБОПРОВОД ЗАДНИЙ, ПРАВЫЙ 587434L300 SOLARIS Портер",,00000005803,587434L300,22,1,,"588,00"
,            ТОРМОЗНОЙ ЦИЛИНДР 581320U000 SOLARIS Портер,,00000005804,581320U000,18,2,,"3 163,00"
,            Трапеция стеклоочистителя 981201R000 SOLARIS Портер,,00000004284,981201R000,63,5,"Трапеция стеклоочистителя Hyundai Porter это металлическая конструкция,которая приводится в движение крутящимся валом мотора стеклоочистителя и передает движение поводкам стеклоочистителя .Оригинальный номер детали 981101R000.","1 649,00"
,            Треугольник на дверь 838301R000 SOLARIS Портер,,00000004285,838301R000,2,,,"236,00"
,            Трос 467671R100 SOLARIS Портер,,00000005806,467671R100,22,3,,"836,00"
,            Трос АКПП 467674L100 SOLARIS Портер,,00000004814,467674L100,46,5,,"928,00"
,            Трос АКПП 467904L100 SOLARIS Портер,,00000005813,467904L100,46,,,"4 418,00"
,            Трос бензобака 815900U200 SOLARIS Портер,,00000005807,815900U200,34,4,,"482,00"
,            Трос заслонки отопителя салона 972581R000 SOLARIS Портер,,00000006491,972581R000,8,3,,"580,00"
,            Трос капота 811901R000 SOLARIS Портер,,00000003311,811901R000,8,5,,"250,00"
,            Трос капота 811901R010 SOLARIS Портер,,00000004286,811901R010,8,5,,"238,00"
,            ТРОС КРЫШКИ БАГАЖНИКА 792730U000 SOLARIS Портер,,00000005808,792730U000,8,5,,"834,00"
,            ТРОС КРЫШКИ БАГАЖНИКА 792730U010 SOLARIS Портер,,00000005809,792730U010,8,5,,"796,00"
,            ТРОС КРЫШКИ БАГАЖНИКА 792830U000 SOLARIS Портер,,00000005810,792830U000,8,5,,"796,00"
,            ТРОС КРЫШКИ БАГАЖНИКА 792830U010 SOLARIS Портер,,00000005811,792830U010,8,5,,"796,00"
,            Трос крышки багажника 812801R000 SOLARIS Портер,,00000003312,812801R000,8,5,"Трос крышки багажника на Портер это изготовленный из меттала трос предназначеный для открывания багажной двери механическим способом. С одной стороны трос соединен через механизм с ручкой в салоне, а с другой стороны крепиться  к крючку держащему дверь в закрытом положении. Оригинальны1й номер 812801R000","296,00"
,            Трос МКПП 437941R100 SOLARIS Портер,,00000003313,437941R100,46,5,,"2 270,00"
,            Трос открывания лючка бензобака (седан) 815901R000 SOLARIS Портер,,00000004287,815901R000,8,5,,"1 086,00"
,            Трос ручника (стояночного тормоза) левый (барабан) 597601R000 SOLARIS Портер,,00000005812,597601R000,21,5,,"1 002,00"
,            Трос ручника (стояночного тормоза) левый 597601R300 SOLARIS Портер,,00000003314,597601R300,21,5,"С помощью тросов передается усилие от рычага, расположенного справа от водителя, к тормозному механизму Портера. Оригинальный номер 597601R300","897,00"
,            Трос ручника (стояночного тормоза) правый (барабан) 597701R000 SOLARIS Портер,,00000003316,597701R000,21,5,"С помощью тросов передается усилие от рычага, расположенного справа от водителя, к тормозному механизму Портера. Оригинальный номер","1 058,00"
,            Трос ручника (стояночного тормоза) правый 597701R300 SOLARIS Портер,,00000003315,597701R300,21,5,"С помощью тросов передается усилие от рычага, расположенного справа от водителя, к тормозному механизму Портера. Оригинальный номер","1 207,00"
,            ТРУБКА 4525236000 SOLARIS Портер,,00000005814,4525236000,35,3,,"180,00"
,            Трубка АКПП (обратка) к радиатору 254201R000 SOLARIS Портер,,00000004288,254201R000,35,4,,"682,00"
,            Трубка заднего стеклоомывателя Х/Б 989601R000 SOLARIS Портер,,00000006492,989601R000,100,,,"284,00"
,            Трубка инжектора 353402B010 SOLARIS Портер,,00000005815,353402B010,35,3,,"6 300,00"
,            ТРУБКА КОНДИЦИОНЕРА 977624L000 SOLARIS Портер,,00000004289,977624L000,44,4,,"4 470,00"
,            ТРУБКА ОТОПИТЕЛЯ САЛОНА 973704Y000 SOLARIS Портер,,00000006493,973704Y000,44,3,,"1 020,00"
,            ТРУБКА ОТОПИТЕЛЯ САЛОНА 973764X000 SOLARIS Портер,,00000006494,973764X000,44,3,,"618,00"
,            Трубка под щуп масляный 266122B000 SOLARIS Портер,,00000002959,266122B000,71,5,,"308,00"
,            Трубка привода сцепления 4146032160 SOLARIS Портер,,00000004290,4146032160,48,3,,"624,00"
,            Трубка системы отопления и вентиляции 972361G000 SOLARIS Портер,,00000006495,972361G000,44,3,,"792,00"
,            Трубка системы охлаждения 254572B000 SOLARIS Портер,,00000004291,254572B000,32,3,,"1 084,00"
,            ТРУБКА СИСТЕМЫ ОХЛАЖДЕНИЯ 256312B050 SOLARIS Портер,,00000004292,256312B050,32,3,,"544,00"
,            Трубка системы охлаждения 972841R000 SOLARIS Портер,,00000006496,972841R000,32,4,,"838,00"
,            ТРУБКА СИСТЕМЫ ОХЛАЖДЕНИЯ САЛОНА 977614L000 SOLARIS Портер,,00000004293,977614L000,32,3,,"10 974,00"
,            ТРУБКА СИСТЕМЫ РУЛЕВОГО УПРАВЛЕНИЯ 577184L000 SOLARIS Портер,,00000005816,577184L000,9,3,,"954,00"
,            ТРУБКА СИСТЕМЫ РУЛЕВОГО УПРАВЛЕНИЯ 577184L090 SOLARIS Портер,,00000005817,577184L090,9,3,,"992,00"
,            ТРУБКА СЦЕПЛЕНИЯ 416310U100 SOLARIS Портер,,00000005818,416310U100,48,3,,"1 784,00"
,            ТРУБКА ТОРМОЗНАЯ В СБОРЕ 587354L000 SOLARIS Портер,,00000005819,587354L000,22,3,,"1 342,00"
,"            ТРУБОПРОВОД В СБОРЕ ГЛАВНОГО ТОРМОЗНОГО ЦИЛИНДРА, ЛЕВЫЙ 587154L000 SOLARIS Портер",,00000005820,587154L000,22,3,,"994,00"
,            Тяга 597101R0009Y SOLARIS Портер,,00000005821,597101R0009Y,9,2,,"2 081,00"
,            Тяга 597101R1009Y SOLARIS Портер,,00000005822,597101R1009Y,9,2,,"3 010,00"
,            Тяга рулевая левая (с г/у) 577244L000 SOLARIS Портер,,00000004294,577244L000,9,5,"Тяга рулевая с гидроусилителем, это часть привода рулевого управления Портера, соединяющая рулевой механизм с поворотным кулаком. Она обеспечивает передачу усилия, от поворота руля на колеса.Оригинальный номер детали 577244L000","1 249,00"
,            Тяга рулевая правая (с г/у) 577244L090 SOLARIS Портер,,00000004295,577244L090,9,5,"Тяга рулевая с гидроусилителем, это часть привода рулевого управления Портера, соединяющая рулевой механизм с поворотным кулаком. Она обеспечивает передачу усилия, от поворота руля на колеса.Оригинальный номер детали 577244L090","989,00"
,            УГЛОВАЯ НАКЛАДКА ДВЕРИ 876501R010 SOLARIS Портер,,00000004296,876501R010,8,,,"224,00"
,            УГЛОВАЯ НАКЛАДКА КУЗОВА 876501R000 SOLARIS Портер,,00000005823,876501R000,78,,,"1 146,00"
,            УГЛОВОЕ СОЕДИНЕНИЕ КРЫШИ 714511R000 SOLARIS Портер,,00000005824,714511R000,78,,,"390,00"
,            УГЛОВОЕ СОЕДИНЕНИЕ КРЫШИ 714611R000 SOLARIS Портер,,00000005825,714611R000,78,,,"390,00"
,            УГОЛ ИЗОЛЯЦИОННОЙ ПАНЕЛИ 667930U000 SOLARIS Портер,,00000005826,667930U000,78,,,"460,00"
,            УКАЗАТЕЛЬ ПОВОРОТА 923111R000 SOLARIS Портер,,00000004298,923111R000,6,4,,"692,00"
,            УКАЗАТЕЛЬ ПОВОРОТА 923121R000 SOLARIS Портер,,00000004297,923121R000,6,4,,"728,00"
,            УПЛОТНЕНИЕ КАПОТА 864301R000 SOLARIS Портер,,00000005827,864301R000,75,2,,"718,00"
,            Уплотнение крышки багажника (седан) 873214L000 SOLARIS Портер,,00000004299,873214L000,75,4,"Уплотнение крышки багажника Портер , это резиновая прокладка повторяющая форму крышки багажника , обеспечивающая защиту от попаданий влаги и грязи в багажник.Оригинальный номер 873214L000","1 935,00"
,            Уплотнение рычага стартера 3613526810 SOLARIS Портер,,00000005828,3613526810,54,2,,"464,00"
,            УПЛОТНИТЕЛИ СТЕКЛА ДВЕРИ ИЗ ВУЛКАНИЗИРОВАННОЙ РЕЗИНЫ 835404L000 SOLARIS Портер,,00000005829,835404L000,75,2,,"2 326,00"
,            УПЛОТНИТЕЛИ СТЕКЛА ДВЕРИ ИЗ ВУЛКАНИЗИРОВАННОЙ РЕЗИНЫ ДЛЯ ЛЕГКОВЫХ АВТО 835304L000 SOLARIS Портер,,00000005830,835304L000,75,2,,"2 308,00"
,            Уплотнитель 585853K500 SOLARIS Портер,,00000005831,585853K500,75,1,,"202,00"
,            Уплотнитель 822310U0004X SOLARIS Портер,,00000005832,822310U0004X,75,1,,"918,00"
,            Уплотнитель 822410U0004X SOLARIS Портер,,00000005833,822410U0004X,75,1,,"2 688,00"
,            Уплотнитель 832310U0004X SOLARIS Портер,,00000005834,832310U0004X,75,1,,"1 000,00"
,            Уплотнитель 873121R000 SOLARIS Портер,,00000005835,873121R000,75,1,,"298,00"
,            Уплотнитель SOLARIS 972451R040,,00000006500,972451R040,75,1,,"440,00"
,            УПЛОТНИТЕЛЬ ГЛАВНОГО ТОРМОЗНОГО ЦИЛИНДРА 585923K500 SOLARIS Портер,,00000005836,585923K500,22,2,,"214,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 821101R0004X SOLARIS Портер,,00000005837,821101R0004X,75,2,,"1 532,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 821104L000 SOLARIS Портер,,00000004300,821104L000,75,5,,"2 051,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 821201R0004X SOLARIS Портер,,00000005838,821201R0004X,75,2,,"1 656,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 823914L000 SOLARIS Портер,,00000005839,823914L000,75,2,,"285,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 823924L000 SOLARIS Портер,,00000005840,823924L000,75,2,,"285,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831101R0004X SOLARIS Портер,,00000005841,831101R0004X,75,2,,"498,00"
,            Уплотнитель двери 831101R2004X SOLARIS Портер,,00000005842,831101R2004X,75,2,,"3 077,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831104L000 SOLARIS Портер,,00000005843,831104L000,75,2,,"3 186,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831104L2004X SOLARIS Портер,,00000005844,831104L2004X,75,2,,"3 183,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831201R0004X SOLARIS Портер,,00000005845,831201R0004X,1,3,,"1 416,00"
,            Уплотнитель двери 831201R2004X SOLARIS Портер,,00000005846,831201R2004X,75,2,,"3 077,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831204L000 SOLARIS Портер,,00000005847,831204L000,75,2,,"3 186,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831204L2004X SOLARIS Портер,,00000005848,831204L2004X,75,2,,"3 505,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 831404L200 SOLARIS Портер,,00000005849,831404L200,75,2,,"2 994,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 833914L000 SOLARIS Портер,,00000005850,833914L000,75,2,,"210,00"
,            УПЛОТНИТЕЛЬ ДВЕРИ 833914L010 SOLARIS Портер,,00000005851,833914L010,75,2,,"210,00"
,            Уплотнитель двери внутренний левый 832701R000 SOLARIS Портер,,00000004301,832701R000,75,4,,"69,00"
,            Уплотнитель двери пер.лев 821301R000 SOLARIS Портер,,00000004302,821301R000,75,5,,"1 438,00"
,            Уплотнитель двери пер.прав 821401R000 SOLARIS Портер,,00000004303,821401R000,75,5,,"1 815,00"
,            Уплотнитель дверного проема 821204L000 SOLARIS Портер,,00000004304,821204L000,75,5,,"1 642,00"
,            Уплотнитель дверного проема заднего левого на двери (седан) 831304L000 SOLARIS Портер,,00000004305,831304L000,75,5,,"2 963,00"
,            Уплотнитель дверного проема заднего левого на двери (хетчбэк) 831304L200 SOLARIS Портер,,00000004306,831304L200,75,5,,"3 046,00"
,            Уплотнитель дверного проема заднего правого на двери (седан) 831404L000 SOLARIS Портер,,00000004307,831404L000,75,5,,"3 023,00"
,            Уплотнитель дверного проема переднего левого на двери (седан) 821304L000 SOLARIS Портер,,00000004308,821304L000,75,5,,"2 297,00"
,            Уплотнитель дверного проема переднего правого на двери (седан) 821404L000 SOLARIS Портер,,00000004309,821404L000,75,5,,"2 978,00"
,            Уплотнитель заднего стекла 861143D000 SOLARIS Портер,,00000004310,861143D000,75,3,,"21,00"
,            Уплотнитель заслонки отопителя 972451R010 SOLARIS Портер,,00000006497,972451R010,75,1,,"440,00"
,            Уплотнитель заслонки отопителя 972451R020 SOLARIS Портер,,00000006498,972451R020,75,1,,"440,00"
,            Уплотнитель заслонки отопителя 972451R030 SOLARIS Портер,,00000006499,972451R030,75,1,,"440,00"
,            Уплотнитель капота 864311R000 SOLARIS Портер,,00000004311,864311R000,75,4,,"272,00"
,            УПЛОТНИТЕЛЬ КОНДЕНСАТОРА СИСТЕМЫ ОХЛАЖДЕНИЯ 977981R100 SOLARIS Портер,,00000006501,977981R100,32,3,,"788,00"
,            Уплотнитель крыла лев 841411R000 SOLARIS Портер,,00000004312,841411R000,75,4,,"370,00"
,            Уплотнитель крышки багажника (х/б) 873210U200 873210U200 SOLARIS Портер,,00000004313,873210U200,75,3,,"718,00"
,            УПЛОТНИТЕЛЬ МОЛДИНГА БАГАЖНОЙ ДВЕРИ 873771R000 SOLARIS Портер,,00000005852,873771R000,75,2,,"266,00"
,            Уплотнитель молдинга крышки багажника 873121R200 SOLARIS Портер,,00000005853,873121R200,75,2,,"340,00"
,            Уплотнитель отопителя 972351G000 SOLARIS Портер,,00000006502,972351G000,75,1,,"1 802,00"
,            УПЛОТНИТЕЛЬ ПАНЕЛИ ДВЕРИ БАГАЖНОГО ОТСЕКА 873731R000 SOLARIS Портер,,00000004315,873731R000,75,2,,"312,00"
,            УПЛОТНИТЕЛЬ ПАНЕЛИ ДВЕРИ БАГАЖНОГО ОТСЕКА 873741R000 SOLARIS Портер,,00000004314,873741R000,75,2,,"312,00"
,            УПЛОТНИТЕЛЬ ПАНЕЛИ КРЫШКИ БАГАЖНОГО ОТСЕКА 873721R000 SOLARIS Портер,,00000004316,873721R000,75,2,,"392,00"
,            Уплотнитель радиатооа 977981R000 SOLARIS Портер,,00000006503,977981R000,28,2,,"620,00"
,            Уплотнитель стекла двери 822311R0004X SOLARIS Портер,,00000005854,822311R0004X,75,2,,"1 126,00"
,            УПЛОТНИТЕЛЬ СТЕКЛА ДВЕРИ 822411R0004X SOLARIS Портер,,00000005855,822411R0004X,75,2,,"1 208,00"
,            УПЛОТНИТЕЛЬ СТЕКЛА ДВЕРИ 825300U000 SOLARIS Портер,,00000004317,825300U000,75,2,,"3 897,00"
,            Уплотнитель стекла двери 831401R000 SOLARIS Портер,,00000004318,831401R000,75,4,,"1 286,00"
,            УПЛОТНИТЕЛЬ СТЕКЛА ДВЕРИ 832311R0004X SOLARIS Портер,,00000005856,832311R0004X,75,2,,"802,00"
